id,name,year,budget,popularity,runtime,vote_average,poster_path
397,French Kiss,1995,0,9.146544,111,6.2,/bZqvonwVru1XtnniQZgZRa3Znyk.jpg
10525,Forget Paris,1995,0,16.236745,101,6.1,/l8lq77bNqJY94JCMPI731jwtDsE.jpg
27985,Far from Home: The Adventures of Yellow Dog,1995,0,2.657337,87,5.6,/oDufYQrDhdAsJlwQUnjY9wHRWgL.jpg
15789,A Goofy Movie,1995,0,10.177977,78,6.7,/bycmMhO3iIoEDzP768sUjq2RV4T.jpg
27303,Hideaway,1995,15000000,8.182165,103,5,/oVaurD05v55CklwT62uZwENXDw1.jpg
21183,Fluke,1995,0,4.953936,96,6.6,/W9QVHIH4n8X8OLWyEqbzBTfhfD.jpg
10954,Farinelli,1994,0,8.935058,111,5.9,/mF1PyZIJ2l3B3d2S41LrqjPL5Sc.jpg
47867,Gordy,1995,0,0.398924,90,3,/xKGu7MQz9lxK3JGDFqQxxzMyfGH.jpg
43475,Gumby: The Movie,1995,0,0.090452,77,5,/mv8yiGImY2fxyvN2k8Grpg9NCL8.jpg
72031,The Glass Shield,1994,0,1.012197,109,5.4,/qD2B53sG1yhPyRANr2fnQerePas.jpg
14275,Hoop Dreams,1994,700000,9.47666,171,7.7,/g5yIxuzZ3LFRxDa8SBQybJJhXng.jpg
1024,Heavenly Creatures,1994,5000000,9.438042,99,6.9,/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg
17207,Houseguest,1995,10500000,2.688562,113,6,/hJ1t3dz51ZirOZVzse9LpmW5Mnw.jpg
13701,Immortal Beloved,1994,120,7.983666,121,6.9,/meRFVzGpBJiObWfdtOoNr0UPsP4.jpg
14819,Heavyweights,1995,0,9.546707,100,6,/j6bhaWGuhL5nyRK0FdpnRIBDlp3.jpg
32631,The Hunted,1995,0,2.756986,106,6,/llu5wgQGYyMVDnz4p8ds8Um3lUa.jpg
11777,I.Q.,1994,25000000,5.146352,100,5.9,/kAYymfWcktoHSjQJEtfEIeByZR9.jpg
628,Interview with the Vampire,1994,60000000,11.970205,123,7.2,/hldXwwViSfHJS0kIJr07KBGmHJI.jpg
87729,Jefferson in Paris,1995,14000000,1.596058,139,5.2,/qKr3Mgo1HB3HkGTAVoVEpOSWlp2.jpg
18713,The Jerky Boys,1995,0,0.748846,82,4.8,/lXu3oa1mQzI2sDsFcKuyJYLziLK.jpg
6280,Junior,1994,60000000,6.710215,109,4.7,/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg
9061,Just Cause,1995,0,9.195256,102,6,/tPQ8kT5HVxfyKXVeoiC6NkF5gsu.jpg
37108,A Kid in King Arthur's Court,1995,0,5.874511,89,4.3,/iklPPdF1TQFPmRyVu0SH0yF1gdt.jpg
6071,Kiss of Death,1995,40000000,7.797512,101,5.7,/uQjFpAEF6GUIKW46sbndWtsEQSl.jpg
11,Star Wars,1977,11000000,42.149697,121,8.1,/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg
9587,Little Women,1994,18000000,9.774994,115,7,/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg
19101,A Little Princess,1995,17000000,7.731725,97,7.4,/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg
49980,Ladybird Ladybird,1994,0,0.84508,101,7.4,/9YgIxxPsWMwoIFrBgNxHgGn0y29.jpg
17961,L'Enfer,1994,10000000,1.948315,100,6.6,/9ACPvC1XFRta8SXA816C0my32TG.jpg
18183,Like Water for Chocolate,1992,2000000,4.126083,105,6.6,/3nU4id8Ul2pEGVfIWl1r9wSzBeC.jpg
4476,Legends of the Fall,1994,30000000,12.199047,133,7.2,/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg
11008,Major Payne,1995,0,9.253362,95,6.1,/tCgBOpglqgg478AIy9wYfZ7choY.jpg
47504,Little Odessa,1994,0,1.861292,98,6.4,/9BQrTWQodxm0G349yruhRuJV38q.jpg
32325,Mi Vida Loca,1994,0,1.788829,92,5.7,/uEzbxMuT2d1KNR0KEfQncN7IUq2.jpg
43742,Love Affair,1994,60000000,3.290192,108,4.3,/mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg
28313,Losing Isaiah,1995,17000000,7.698526,106,6.4,/h0IjNfD1D7WVR70JpvMMWhNVx4N.jpg
11318,The Madness of King George,1994,0,4.81307,107,6.7,/Apgj4j73aUyMkNaPoSuQ7DJbt1M.jpg
3036,Mary Shelley's Frankenstein,1994,45000000,14.287753,123,6.1,/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg
40490,Man of the House,1995,0,2.558118,96,5.1,/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg
24070,Mixed Nuts,1994,15000000,2.899608,97,5.2,/q4kYWVXsPhD23XhGCBaWHoEITHC.jpg
8986,Milk Money,1994,0,3.770115,108,5.6,/94AgmLpD2NtCSwJ13rof6Bn5mfN.jpg
10510,Miracle on 34th Street,1994,0,5.831622,114,6.4,/iuI31j8DM4TOxJTZeumG0S4npPU.jpg
17402,Miami Rhapsody,1995,6,1.137266,95,5.6,/jn2kmqCgRcloNYr121BB4BmgSRu.jpg
38722,My Family,1995,5500000,3.121288,128,7,/wDV4MCBmmTdgNQTv2tYbQg5diaB.jpg
8438,Murder in the First,1995,0,9.518564,122,6.9,/jPbBDALAjTQFzCl21ZKmhjSjEmD.jpg
11593,Nobody's Fool,1994,0,2.891269,110,7,/3mbJyBFsryL6wcSuEwHXvpzdOYa.jpg
1945,Nell,1994,31000000,5.930957,112,6.1,/4XLF6QkUqMDL5SLDEw1nrpSMk8N.jpg
39310,New Jersey Drive,1995,0,0.629955,98,6.9,/pkQKP4ZFzSjvSDXYeVtfju5A2pR.jpg
109560,New York Cop,1993,0,0.004537,93,0,/hGJ3YlibjHNd9xP6rOIDTgh90eC.jpg
56428,Beyond Bedlam,1994,4800000,0.426952,89,4,/h7hwxnIC997ceboreSmEZo82bAw.jpg
63105,Nemesis 2 - Nebula,1995,0,1.466491,83,4.6,/mY7SX6aBDumSweQMTCdfrIbMLAa.jpg
131957,Nina Takes a Lover,1995,0,0.769522,100,7.4,/24f1paDywuI9FVEmT313Ze8oVHX.jpg
241,Natural Born Killers,1994,34000000,11.226856,119,6.9,/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg
9058,Only You,1994,0,4.936761,115,6.4,/eaHH1hnbZ9wIUHjYKlqJUwpTBan.jpg
527,Once Were Warriors,1994,0,4.025276,99,7.6,/8QF48QS5lvtrhOclt22RFz3bSQm.jpg
18220,Poison Ivy II: Lily,1996,0,6.448039,106,4.6,/bYU4DdtGM4JBu5eZNkauDjJhXpN.jpg
6950,Outbreak,1995,50000000,13.676444,127,6.4,/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg
101,Leon: The Professional,1994,16000000,20.477329,110,8.2,/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg
63020,The Perez Family,1995,11000000,1.433544,113,6.6,/paSbLkZL35t2fmdxoQNHv6ckVjw.jpg
2307,A Pyromaniac's Love Story,1995,0,0.463307,94,7,/leJcOavVPUrYodUJteBOl7pRFuU.jpg
680,Pulp Fiction,1994,8000000,140.950236,154,8.3,/dM2w364MScsjFf8pfMbaWUcWrR.jpg
41478,Panther,1995,0,7.160149,124,6.4,/lHxczIhjEXFuxUyLf5ktdwoIdZq.jpg
25296,Pushing Hands,1992,400000,1.638622,105,6.1,/vUHVplZlDzSGJuDrxFlBVo1zmem.jpg
40156,Priest,1994,0,1.881932,98,6.4,/ts8BUqausEiIWeMtjSqQgn8m6kN.jpg
11450,Quiz Show,1994,0,7.772505,133,7.1,/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg
30304,Picture Bride,1995,0,1.296912,94,7.4,/eREsgaAN2Br1Tlg9eDSBjHrb1AC.jpg
10452,Queen Margot,1994,0,4.405405,162,7,/jBE7n0rJjL9f7BhBMojKVFDhsNI.jpg
12106,The Quick and the Dead,1995,32000000,7.54701,107,6.2,/50ZzhAMO6nunlCp7FrGj7VoLxJV.jpg
161495,Roommates,1995,22000000,3.395867,108,6.4,/hvHNlMvWS2GBt7RR971bJ3k4bJc.jpg
3586,Prêt-à-Porter,1994,15000000,6.259433,133,5.3,/jP8ONbgwpQm5ojrtFuKCwvG1wCs.jpg
110,Three Colors: Red,1994,0,7.832755,99,7.8,/77CFEssoKesi4zvtADEpIrSKhA3.jpg
108,Three Colors: Blue,1993,0,8.843517,98,7.7,/ztIqf7yGmb4JRFiv2i62K6PhTQR.jpg
109,Three Colors: White,1994,0,6.5898,91,7.3,/xOLY69rXKwuH9JUnOE4G2HHKiW5.jpg
159185,Red Firecracker, Green Firecracker,1994,0,0.078257,111,7,/gM516lPBoHPYjgrLrmZKoNfNm6X.jpg
36357,Rent-a-Kid,1995,0,1.155255,85,5.1,/bIxNdNo4jNBLpcUoWvQ7LEnuA0w.jpg
92769,Relative Fear,1995,0,0.499601,90,4.7,/l9mzb7eJ1SOLEwcmLHBa27YtiXR.jpg
28033,Stuart Saves His Family,1995,0,1.390885,95,5,/9EwB291UkaAHhS3m7PQ6QLizu3w.jpg
22586,The Swan Princess,1994,35000000,8.910462,89,6.5,/oYp2bckWNBKOIbznjAfypVoMOFl.jpg
14334,The Secret of Roan Inish,1994,0,1.750481,97,6.1,/x3H5XwswpUWnskoAWRwiB7rYBxt.jpg
2636,The Specialist,1994,45000000,10.388183,110,5.5,/flK0OtdFRvfbs5BixEqU327H8ZB.jpg
2164,Stargate,1994,55000000,13.328924,121,6.8,/39WsfbB5BshvdbPAYRFXdsjC481.jpg
11395,The Santa Clause,1994,22000000,9.665424,97,6.3,/hrZjAYAF1o37k4Qb442c4yxwVLw.jpg
278,The Shawshank Redemption,1994,25000000,51.645403,142,8.5,/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg
9905,Shallow Grave,1994,0,8.223026,92,7,/qak9QuEiH5ENwqxyVEO0onegCx6.jpg
87078,Suture,1993,0,1.298224,96,6,/xP4dO0TVsSvKXx8uwfLSqsbtfLM.jpg
12527,Strawberry and Chocolate,1993,0,1.777197,108,7.1,/7NdKNNrONwbmCOJgTO4wYjWzQyW.jpg
20306,Swimming with Sharks,1994,0,5.869261,101,6.7,/jqsOhWIGccIJCe8zvHKQuWy5IJL.jpg
36614,The Sum of Us,1994,32,1.407427,100,6,/rAQAUf6HHUyoT2Ii6jUmzMu5Ppf.jpg
27993,Senior Trip,1995,0,5.05806,91,5.7,/qfMbFIGNIQ76FEu7Wg48aEbxFh1.jpg
31439,To Live,1994,0,5.260627,125,7.7,/kKZYobKNLPGoOt7p2pfTRggelgP.jpg
9067,Tank Girl,1995,25000000,7.602087,98,5.5,/n3QWQhb5oVJxTLNKMLmA9xC5XwB.jpg
9059,Tales from the Crypt: Demon Knight,1995,0,9.455342,92,6.7,/8uD5yk0ECebJ59lhvhTBKhUojc.jpg
193,Star Trek: Generations,1994,38000000,8.105708,118,6.4,/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg
25066,Tales from the Hood,1995,6000000,2.86007,98,5.4,/3OrapxFNr12AhRxupQ8Z2jP1D13.jpg
46797,Tom & Viv,1994,0,0.704204,115,5.8,/vLh2r5QyIooLhmYNYEaSZ4Jxsav.jpg
12122,Village of the Damned,1995,0,6.529879,99,5.6,/iwmI6kZWPJ9TYC4PJ0fi80TNFx5.jpg
11381,Tommy Boy,1995,0,11.971318,97,6.8,/lbsuDUaTH9POXWb4Inyck8gZFck.jpg
32636,Vanya on 42nd Street,1994,0,7.039846,119,6.1,/ii4bqnfm5aW3TxqGh0tcxS8nijK.jpg
36141,The Underneath,1995,6500000,2.059771,99,5.6,/xoMf6741KkVgHMqVWCvflqTHf09.jpg
95963,The Walking Dead,1995,0,0.620873,88,6.6,/lP0YJPbtshhFHGVSgiQojuiC1im.jpg
1587,What's Eating Gilbert Grape,1993,11000000,10.3919,118,7.5,/jQLoOPwNxyILwDbdhn9DsfQz0Sg.jpg
9271,Virtuosity,1995,30000000,5.188399,106,5.4,/7vdg9lA1un8TrNLlLKsaQtVqs4a.jpg
2064,While You Were Sleeping,1995,17000000,15.783615,103,6.5,/9StV7DX4ZtRZGJs9VcVEPvxIKL6.jpg
19855,The War,1994,0,3.908596,126,6.3,/neSgQuAS2zWZeqfHHNv41IEuR6v.jpg
60855,Double Happiness,1994,0,0.372239,87,5.5,/i67S4uIrx8nV1ZYk4zugsw3xbZX.jpg
236,Muriel's Wedding,1994,3000000,5.254847,106,6.9,/qoZShHm8QTrHAR80LypwI0SYp8I.jpg
48287,The Baby-Sitters Club,1995,0,2.15805,94,5.3,/1Hbz9SWu98m4LsMPxfRNFIGKxuT.jpg
3049,Ace Ventura: Pet Detective,1994,15000000,11.247957,86,6.4,/nZirljb8XYbKTWsRQTplDGhx39Q.jpg
2759,The Adventures of Priscilla, Queen of the Desert,1994,0,8.328596,104,7.2,/pmHRJPlAEiYATBIgKAa0IyY6Or7.jpg
12635,Backbeat,1994,0,2.487951,100,6.2,/zPhcqjKLThhzRPDoMEzVdjh431i.jpg
10497,Bitter Moon,1992,5000000,11.298195,139,7,/sUiqWj0k5oPcThd1WaXvt9Vymzr.jpg
11382,Bullets Over Broadway,1994,0,5.72288,98,7,/tfplmiNdTDHHbZZ8AGmXBiB1xJj.jpg
9331,Clear and Present Danger,1994,62000000,7.513245,141,6.4,/avRDucB3FLf1Xz5532hbOYd1giX.jpg
10731,The Client,1994,45000000,15.263829,119,6.4,/bCWpxGGcP9DsCLwfNpnfcl1vLk8.jpg
10464,Corrina, Corrina,1994,0,6.924689,115,6.4,/lUmJNC3RAW0OxAtDP8CDEld9pFq.jpg
34152,Crooklyn,1994,0,2.533022,115,6.7,/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg
9495,The Crow,1994,15000000,15.799336,102,7.3,/vrQZSCP3WeYXCTXdJQ6mXgxb9L4.jpg
29973,Cobb,1994,0,2.583363,128,6.1,/k6FYPlBJbH6e7UrDQ9B6LTNDSkD.jpg
888,The Flintstones,1994,46000000,15.019586,91,5,/dnYXJZgstixBsOjF4JJrPCDRd2n.jpg
13,Forrest Gump,1994,55000000,48.307194,142,8.2,/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg
712,Four Weddings and a Funeral,1994,6000000,8.990345,117,6.6,/md9kMKnLG8LG4pMDM98gy5x4K5L.jpg
16295,Higher Learning,1995,0,7.817811,127,6.4,/cLeOjovcDq9kULToHuoXa1xmvET.jpg
48992,I Like It Like That,1994,0,0.289295,104,6.3,/5KYvQJGgrvceGhsRe8ydSpU7A8a.jpg
10879,I Love Trouble,1994,45000000,3.570874,123,5.3,/kOiWROfIm3Drk4EHr4XdNKNk5oZ.jpg
10660,It Could Happen to You,1994,0,11.272073,101,6.1,/4SSjiAa592zTqko7hHdKcj5d5cS.jpg
10714,The Jungle Book,1994,0,10.714235,111,5.9,/6BhybPISxk116taUo9J76tVo1hs.jpg
41647,The Wonderful, Horrible Life of Leni Riefenstahl,1993,0,0.568884,180,7.3,/lTiL9emewC7DLS9A9O5aZf7Ywum.jpg
8587,The Lion King,1994,45000000,21.605761,89,8,/bKPtXn9n4M4s8vvZrbw40mYsefB.jpg
1689,Little Buddha,1993,35000000,5.681522,140,6,/lXbIlZEisZs2V44YGA6yr4PBHZs.jpg
11596,New Nightmare,1994,14000000,9.860522,112,6.4,/oLEZibnraixTE68rTaYv4FEmvYd.jpg
854,The Mask,1994,23000000,14.13488,101,6.6,/v8x8p441l1Bep8p82pAG6rduBoK.jpg
9359,Maverick,1994,0,15.050326,127,6.6,/oGSiAJTT9BxN3sxrg4Fyfc8ElGg.jpg
23333,Mrs. Parker and the Vicious Circle,1994,0,4.739054,125,6.3,/bLmyaiin2zavjmTsIOaUMT4KC2X.jpg
36593,The Naked Gun 33⅓: The Final Insult,1994,30000000,10.587232,83,6.4,/k3F8N3jeqXOpm1qjY7mL8O6vdx.jpg
12280,The Paper,1994,6000000,4.006063,112,6.1,/3FMfcgvjwgmyoT6Pp89wALzSUHT.jpg
2788,Reality Bites,1994,11500000,6.514592,99,6.5,/gbi7dmxPNVqJQpKnHOpZ9dmeWAO.jpg
10427,Red Rock West,1993,8000000,5.137903,98,6.4,/d1TwyCjnJMKIgMw0CgH2nQsKZAN.jpg
11011,Ri¢hie Ri¢h,1994,40000000,6.595255,95,5.4,/hbNmaqJcjg4ChZ5vvfQpNzizoiR.jpg
49803,Safe Passage,1994,0,4.931565,98,4.9,/3t8zDeD29iqjhz6k8OuvRizu8h.jpg
8987,The River Wild,1994,45000000,10.511241,111,6.1,/8NFAQxZud5Kisw1sd9WxfBG54.jpg
1637,Speed,1994,30000000,10.859292,116,6.8,/bDLiyoxdK8mZHaeYVOxMZj7WGkb.jpg
15128,Speechless,1994,0,2.334226,99,5.5,/nN5BPaG720jhkNf29Pogm1O1mq4.jpg
8831,Timecop,1994,27000000,8.907074,99,5.5,/jCuhVKfj0vvR7iH8D5Aa0Q1ZX8e.jpg
36955,True Lies,1994,115000000,11.396099,141,6.8,/mTAHr5h5i64hTLqo0cW2X2083Cx.jpg
10449,When a Man Loves a Woman,1994,0,4.322544,126,6,/n3B7MBFwyKj9OaTscDZlfJt8Ayy.jpg
10395,Wolf,1994,0,14.063845,125,6,/46vYy53pidrxXznVT05Z3r5jgjP.jpg
12160,Wyatt Earp,1994,63000000,9.277147,191,6.5,/zSGDgcWHqmQxmX4mLJZgT5UgLjj.jpg
40480,Bad Company,1995,0,0.912415,108,4.9,/tq9dJtuOAMhBjXTaJ7WrD0mEWHe.jpg
52038,A Man of No Importance,1994,0,0.406113,99,6.5,/l3APcL3lgn5KztIOe1BQ6mKQFKB.jpg
29444,S.F.W.,1994,0,2.504529,96,6.1,/2o9zTDKdC4MHNIYBLgFMpO5ik9o.jpg
26352,A Low Down Dirty Shame,1994,10000000,3.021526,100,6,/2R1vC1krfvX4U7ObdOCtQak2mgY.jpg
39953,Boys Life: Three Stories of Love, Lust, and Liberation,1994,0,0.054148,91,2,/dyzCRoZCjb2Rafmiws8ySGMt56T.jpg
41580,Colonel Chabert,1994,0,0.934312,110,5.9,/rzfli2FuCuE2n3b5FNQ6RmJCMEl.jpg
315,Faster, Pussycat! Kill! Kill!,1965,45000,4.220541,83,6.5,/u0YrGkpjL5H190qqEsQavZ2WrV5.jpg
22067,Jason's Lyric,1994,7000000,0.912909,119,5.9,/3dYMkjzABC2KRvyHvBjhEg4gaBj.jpg
18242,The Secret Adventures of Tom Thumb,1993,0,0.381704,61,7.1,/1X9xCx8onIKeW9yMO6zDFf3KHZg.jpg
11667,Street Fighter,1994,35000000,13.58449,102,4.1,/1Q5YdK91oJBXJcbCuZhKXeY4vP1.jpg
32502,Coldblooded,1995,0,2.342756,92,6.7,/oRZRUO11vOnsSnHMQATeNM06Lsu.jpg
267188,Desert Winds,1997,0,0.251223,97,0,/taQ3WgPtiGT9bVPTlQ4caxFlvUA.jpg
28732,Fall Time,1995,0,1.108494,88,6.3,/zCdFbHgOPgxkVikuPvUKYlakXuf.jpg
75555,The Fear,1995,0,0.268043,98,3.4,/4ZapAkyJSLfT3rS6W8ozSM7Ozq8.jpg
42981,Frank and Ollie,1995,0,0.142357,89,7.5,/7ZtlUAC0Uazg3i1U2ha318EOV2P.jpg
278939,Girl in the Cadillac,1995,0,0.405392,89,10,/mxrZvc4eLuznyXsFXamQIftVB8J.jpg
291731,Homage,1995,0,0.014925,97,0,/udpChWE5UM1lxIHFem4VjcqdiGa.jpg
226229,Mirage,1995,0,0.302957,92,4,/3j1CUK5PR5CHYVlZTtmVCZaUT8R.jpg
203119,Open Season,1996,0,0.012456,97,0,/esq6aS6ItWhjXLRnw30TK9l2WBL.jpg
172923,Dos Crímenes,1995,0,0.233376,0,5,/1L15fJfWfOUK9Ht15OLLmgW90h8.jpg
316098,Brother Minister: The Assassination of Malcolm X,1995,0,0.0368,115,4,/ucpTUr0i3xgxRAdIHJNSOV5HeQu.jpg
8011,Highlander: The Final Dimension,1994,26000000,6.866634,99,4.5,/8ZeckjmtObR3QPjzSm4X656vFS2.jpg
171857,Federal Hill,1995,0,0.100685,97,5,/79qtZM5nPGnslmrWjXWHdawwQhd.jpg
2654,In the Mouth of Madness,1994,8000000,8.497643,95,7.1,/xgrCUFFimv5gom3X01KpLIPVt1E.jpg
18069,8 Seconds,1994,0,1.888534,105,7.2,/dNkJp1oOZxiEYFSRyZfcEreGZNS.jpg
19092,Above the Rim,1994,0,4.38154,96,6.7,/1ng4sowDKOPMJk9xO2G1g1c2DRs.jpg
2758,Addams Family Values,1993,0,17.555909,94,6.5,/zEwEXGDvJ8Ou2s6XbLMPvMTX53S.jpg
38129,Martin Lawrence: You So Crazy,1994,0,0.394194,84,4.5,/sXoIo05zEY47L6ICjG0RqiVoDwj.jpg
10436,The Age of Innocence,1993,34000000,8.013617,139,7,/xdkFwyufgtTR4E9rk4CL2r4l00a.jpg
13595,Airheads,1994,0,7.09232,92,5.8,/jx06ghWxAC0BdrxUa03rti81RcY.jpg
46094,The Air Up There,1994,17080000,1.896273,107,5.1,/9DqFILk5EHGRpBF1nM0lcFkjEdC.jpg
9409,Another Stakeout,1993,0,12.967239,105,4.9,/zDQrp5ZL29j98nOk1SKZENAfYs0.jpg
11853,Bad Girls,1994,0,14.644772,99,4.6,/eaGOVOI4BZG7xFOzMdDpfAhDOWJ.jpg
16771,Barcelona,1994,3200000,1.632711,100,6.6,/ykfnXaAvepoUeGpDlqQTLAcTjjr.jpg
46924,Being Human,1994,40000000,2.783872,122,5,/eFf8wEH273Bij2O9d9LCLDu4fdU.jpg
11041,The Beverly Hillbillies,1993,0,5.673735,93,5,/idzXsphp93p4a2CurbjACcqTVMq.jpg
306,Beverly Hills Cop III,1994,50000000,11.787784,104,5.5,/tw9gAhqQcBFX0X0XfVbWqUsmzoU.jpg
14522,Black Beauty,1994,0,8.398845,88,6.6,/e8LdBWsUzjjvUjMwgfaAukQXg3i.jpg
26203,Blink,1994,0,3.00282,106,6.3,/mmy2q3CoDlmVl3SmnlIdoGIo5MT.jpg
178,Blown Away,1994,0,13.155071,121,6,/elDZEW6wkGHTAwIUDrNMARNgxPY.jpg
19819,Blue Chips,1994,0,6.131056,108,5.7,/upew7DDF9ueZ0Wq9jT71fPpCtiK.jpg
57834,Blue Sky,1994,0,4.993829,101,6.1,/wTj6LHt0Q1ReMqLuehawOjXh0ch.jpg
4722,Body Snatchers,1993,13000000,6.559693,87,5.8,/4GLnErLrLfban9JDCOsxB9Xeegq.jpg
18215,Boxing Helena,1993,0,4.304224,107,4.5,/eEiCGxRMhU1pAZj03GmnjtVGEiR.jpg
1607,A Bronx Tale,1993,22000000,6.115628,121,7.4,/wlYIwDwk53R4h0uMnpK1NAhHqdg.jpg
26391,Cabin Boy,1994,0,1.679042,80,4.9,/yO66Qjbj1Qlm3war4Z18hjXrYkV.jpg
117553,Calendar Girl,1993,13000000,1.316741,90,3.7,/lr24NrKyzKjkAtFOi0uveKeqfIE.jpg
6075,Carlito's Way,1993,30000000,8.698509,144,7.7,/tGPqPHuOCbyFxwllrYgKkPDu9xB.jpg
11310,City Slickers II: The Legend of Curly's Gold,1994,0,8.605703,116,4.9,/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg
18658,Clean Slate,1994,0,2.724621,107,5.7,/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
9350,Cliffhanger,1993,70000000,9.830853,112,6.1,/8XefYka77ypAnPJvaVlfUGBBs4a.jpg
9612,Coneheads,1993,0,10.722729,88,4.8,/9vuFI0xV1yZfsWr23evJlkRDL8j.jpg
2124,Color of Night,1994,40000000,14.228963,121,5.4,/qvNWTJ8m65DDGr8olt1o39OQVkH.jpg
26261,Cops & Robbersons,1994,0,7.042878,93,5,/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
19176,The Cowboy Way,1994,0,4.286279,102,5.1,/dNyAx7mCOz69QtNObLKC2gw9f1p.jpg
49299,Dangerous Game,1993,0,2.70097,108,5.4,/uA33fZpS0EBDfo0v9dQ1oiOUSpf.jpg
11566,Dave,1993,0,13.696394,110,6.3,/d8RP3iz7QVlkPAuEX4y6jMd2rC2.jpg
9571,Dazed and Confused,1993,6900000,6.8652,102,7.4,/ksw0G7zSM98rKZWNwl5EuEgpXpt.jpg
9739,Demolition Man,1993,57000000,11.626116,115,6.4,/k0PN3Ho12cGGIVJW7SCS7apLYaP.jpg
24257,The Endless Summer 2,1994,0,0.408159,109,7.1,/uNWiRuJWa4yRd4DsjonnWn7gEQG.jpg
34444,Even Cowgirls Get the Blues,1994,8000000,2.970724,96,4.2,/i6EHIy9L2OEWuEA0tnehi9PFkdi.jpg
26141,Fatal Instinct,1993,0,3.555139,91,5.4,/sZDp3eHwujNR71aNU0rLDz7phJA.jpg
10997,Farewell My Concubine,1993,0,4.875827,171,7.8,/iQ7qq1MStTg5G7ID7vxW2rwfsdW.jpg
50463,The Favor,1994,0,1.344876,97,3.3,/eKpxCQllaktjfqR11ITbYstcHmD.jpg
10443,Fearless,1993,0,9.284624,122,6.8,/mhJTfQiHdDXcx58dAcMwnq61k0L.jpg
20239,Fear of a Black Hat,1994,0,0.985441,88,5.8,/jrpkn4GuBDS1Kh0lyR1UcXgeMi9.jpg
16297,With Honors,1994,0,2.969003,103,6.1,/b4fwH4wTvm47P14NSXxaOeQvINM.jpg
18551,Flesh and Bone,1993,0,1.896869,126,6.2,/3bSequ38Oi1tWElVTdOKiR24MPP.jpg
25440,Widows' Peak,1994,0,0.409427,101,4.3,/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg
9024,For Love or Money,1993,30000000,8.468869,94,5.7,/j6ETIHrcTYb6roZmnHhoQ0LDsu1.jpg
37233,The Firm,1993,42000000,9.678367,154,6.6,/ykoBRyHWvP3akdo98UcIxWAHXeu.jpg
1634,Free Willy,1993,20000000,5.990572,112,6,/vIjiTSNA52VGGP9eeegNaMKXNhf.jpg
13815,Fresh,1994,0,3.970215,114,7.6,/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg
5503,The Fugitive,1993,44000000,10.08937,130,7.2,/3gzLGFBoJM1xlNk0Ulzp0cJ6uPp.jpg
35588,Geronimo: An American Legend,1993,35000000,4.653462,115,5.9,/cipYLKXoT3PRPIccwUN47bZvYhO.jpg
2087,The Getaway,1994,0,14.214403,115,5.4,/aqASLZpqGK62bmUI1KLvvEIpKNk.jpg
41579,Getting Even with Dad,1994,30000000,2.410545,109,4.5,/n8n8wp812DKzLOi9Eow5Ajomm67.jpg
18620,Go Fish,1994,0,0.775898,83,3.9,/dyKh0Kv9XmG22ZRioJINKMts262.jpg
41006,A Good Man in Africa,1994,0,5.22583,94,5.2,/g5GtunDYY9jqUp2loU92IoTIKWy.jpg
4916,Guilty as Sin,1993,0,5.385108,107,5.6,/hQwk4PZdDVJI6SYEEqxx4zqco0j.jpg
2019,Hard Target,1993,18000000,7.834351,97,6.1,/6WEu60V7EzncuFJSVmGJzhFvs4I.jpg
31642,Heaven & Earth,1993,33000000,4.190541,140,6.4,/hXSUatA39pbfwaqOGFHFdwswAXc.jpg
9255,Hot Shots! Part Deux,1993,25000000,13.482371,86,6.2,/oOXt9gmvsbnoNAx6s202GDTirfw.jpg
26271,Live Nude Girls,1995,0,2.138959,95,4.7,/Akk7MMkH2g95e6LghQBNrDzKiAy.jpg
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,0,5.331753,99,6.1,/ls7KPoxNiy3IcAot3QB0oFuMtdW.jpg
2259,The House of the Spirits,1993,25000000,10.687795,140,6.7,/zcm1tp34jNFbTltJhlr7bsvIvmh.jpg
16097,House Party 3,1994,0,0.996047,100,4.6,/b6yh57uYZUvpYkH3RKL3ZIvoszl.jpg
